CustomerID,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,Recency,Monetary,Frequency,R_Score,F_Score,M_Score,RFM_Score,Segment,Age_Group
CUST10868,Rhea Kohli,prisha47@gmail.com,Male,21,Mumbai,Married,2,2023-10-09,17,17401.79,21,2,2,1,221,New Customers,<30
CUST10869,Elakshi Atwal,ehsaanshanker@barad-bhat.com,Female,63,Mumbai,Divorced,2,2023-05-20,48,21041.14,23,4,3,2,432,Potential Loyalists,60+
CUST10870,Ojas Saini,tarinisankar@bera-kar.com,Not Disclosed,75,Ahmedabad,Single,2,2023-12-12,7,24694.72,22,1,2,4,124,Lost,60+
CUST10871,Alia Manne,lallkismat@gmail.com,Male,74,Mumbai,Married,4,2021-12-12,15,30129.99,27,2,4,5,245,At Risk,60+
CUST10872,Onkar Halder,ygupta@gmail.com,Female,40,Ahmedabad,Widowed,0,2022-07-25,13,22676.86,23,2,3,3,233,At Risk,30-45
CUST10873,Vardaniya Rattan,chadhabhamini@virk-aurora.com,Male,37,Kolkata,Married,0,2022-03-05,38,21159.68,28,3,5,2,352,Others,30-45
CUST10874,Piya Kulkarni,valatarini@gmail.com,Not Disclosed,45,Lucknow,Divorced,0,2023-09-08,1,28196.940000000002,26,1,4,5,145,At Risk,30-45
CUST10875,Alisha Shere,tdora@barad-kulkarni.org,Male,67,Pune,Married,4,2022-09-19,49,26126.71,30,4,5,4,454,Champions,60+
CUST10876,Aaryahi Dutt,zroy@hotmail.com,Female,22,Lucknow,Married,1,2024-06-13,7,36661.47,29,1,5,5,155,At Risk,<30
CUST10877,Jiya Sathe,tiyajain@srivastava.com,Not Disclosed,27,Bangalore,Widowed,0,2023-03-30,26,22304.11,23,3,3,3,333,Loyal Customers,<30
CUST10878,Shlok Sengupta,kimayasastry@swamy.com,Not Disclosed,64,Chennai,Married,0,2022-09-05,1,27597.7,27,1,4,4,144,At Risk,60+
CUST10879,Priyansh Koshy,qvasa@din-edwin.com,Not Disclosed,74,Delhi,Married,2,2020-09-25,77,35802.26,35,4,5,5,455,Champions,60+
CUST10880,Misha Rao,ojasbhasin@bains.com,Not Disclosed,35,Ahmedabad,Divorced,0,2021-05-13,32,28125.3,23,3,3,5,335,Loyal Customers,30-45
CUST10881,Sara Rege,jayeshjoshi@rama-sinha.com,Male,62,Mumbai,Single,2,2022-10-16,51,26680.21,27,4,4,4,444,Champions,60+
CUST10882,Prisha Sur,tanya22@tella-varty.com,Not Disclosed,45,Kolkata,Divorced,2,2020-09-29,21,25680.32,25,2,4,4,244,At Risk,30-45
CUST10883,Riya Sule,shaanraj@gmail.com,Female,45,Chennai,Widowed,1,2024-03-17,36,28496.12,25,3,4,5,345,Loyal Customers,30-45
CUST10884,Anya Dhaliwal,wchoudhury@gmail.com,Female,29,Ahmedabad,Single,1,2023-03-27,82,22064.54,21,5,2,3,523,Potential Loyalists,<30
CUST10885,Jivika Dash,uthkarshchad@gmail.com,Not Disclosed,72,Mumbai,Widowed,0,2023-08-04,13,17224.81,15,2,1,1,211,New Customers,60+
CUST10886,Sara Balakrishnan,rameshcharvi@seshadri-arora.info,Male,23,Lucknow,Widowed,0,2023-07-17,12,29984.92,30,2,5,5,255,At Risk,<30
CUST10887,Raghav Setty,fbhargava@yahoo.com,Not Disclosed,33,Bangalore,Widowed,2,2021-09-09,180,20054.98,25,5,4,2,542,Potential Loyalists,30-45
CUST10888,Adira Chaudhari,darshitsaraf@seshadri.com,Not Disclosed,57,Kolkata,Married,1,2024-05-14,42,10537.46,15,3,1,1,311,Others,45-60
CUST10889,Hiran Choudhry,indranil11@hotmail.com,Not Disclosed,35,Bangalore,Married,0,2022-01-23,56,19827.05,19,4,1,2,412,Others,30-45
CUST10890,Miraan Talwar,ganesanlavanya@gulati.org,Female,40,Delhi,Single,3,2021-05-30,75,26338.17,22,4,2,4,424,Potential Loyalists,30-45
CUST10891,Tanya Karpe,pihu45@hotmail.com,Not Disclosed,32,Hyderabad,Divorced,2,2023-06-27,23,13832.57,16,2,1,1,211,New Customers,30-45
CUST10892,Diya Bassi,akarshthakur@dasgupta.biz,Not Disclosed,46,Delhi,Widowed,1,2023-11-21,2,29606.61,28,1,5,5,155,At Risk,45-60
CUST10893,Emir Guha,darshitchopra@dugar.com,Male,29,Lucknow,Single,1,2021-11-21,20,28337.43,27,2,4,5,245,At Risk,<30
CUST10894,Prerak Ghose,badal73@hotmail.com,Male,61,Pune,Single,4,2023-12-29,99,13560.69,17,5,1,1,511,Others,60+
CUST10895,Indrans Hayer,sakshamgara@gmail.com,Female,31,Delhi,Single,2,2021-01-15,11,17686.57,25,1,4,1,141,At Risk,30-45
CUST10896,Yakshit Sethi,pgoda@yadav.com,Female,39,Kolkata,Divorced,1,2022-09-07,9,31227.15,30,1,5,5,155,At Risk,30-45
CUST10897,Parinaaz Ramanathan,rsathe@yahoo.com,Female,51,Lucknow,Single,0,2022-06-16,120,31665.44,30,5,5,5,555,Champions,45-60
CUST10898,Mehul Batra,alishacherian@yahoo.com,Female,40,Jaipur,Widowed,1,2020-10-30,62,25784.1,20,4,2,4,424,Potential Loyalists,30-45
CUST10899,Samaira Hayre,jivikaram@amble-dhingra.com,Male,46,Chennai,Single,0,2021-04-07,23,17193.22,15,2,1,1,211,New Customers,45-60
CUST10900,Dhanuk Zacharia,maneishita@hotmail.com,Female,44,Bangalore,Married,0,2023-12-19,15,15691.76,15,2,1,1,211,New Customers,30-45
CUST10901,Rasha Khalsa,tedwin@ratta-kunda.com,Not Disclosed,57,Mumbai,Married,2,2020-09-26,133,23355.42,24,5,3,3,533,Loyal Customers,45-60
CUST10902,Lavanya Buch,zkrish@hotmail.com,Female,21,Delhi,Divorced,2,2023-08-05,30,36752.84,25,3,4,5,345,Loyal Customers,<30
CUST10903,Yuvraj  Ram,sehgaltarini@yahoo.com,Male,29,Jaipur,Widowed,1,2021-07-14,34,22768.65,25,3,4,3,343,Loyal Customers,<30
CUST10904,Prisha Chandran,emirsarkar@gmail.com,Male,47,Kolkata,Single,0,2020-10-24,524,19849.489999999998,23,5,3,2,532,Potential Loyalists,45-60
CUST10905,Kanav Bala,arnav84@chandran.net,Female,50,Ahmedabad,Widowed,3,2024-04-22,4,27108.32,27,1,4,4,144,At Risk,45-60
CUST10906,Onkar Bajaj,sekhontanya@rajagopalan.com,Not Disclosed,45,Bangalore,Married,1,2020-11-06,184,19197.04,20,5,2,2,522,Potential Loyalists,30-45
CUST10907,Shaan Boase,xmann@agarwal.com,Male,55,Chennai,Married,0,2023-10-05,17,13389.130000000001,18,2,1,1,211,New Customers,45-60
CUST10908,Madhav Talwar,ekata@deshmukh.com,Male,30,Mumbai,Divorced,0,2024-01-16,42,19158.38,23,3,3,2,332,Others,<30
CUST10909,Riaan Manne,samarbawa@mani.com,Not Disclosed,51,Jaipur,Widowed,1,2023-12-12,48,22205.51,23,4,3,3,433,Loyal Customers,45-60
CUST10910,Abram Dey,taradalal@chaudhary.com,Male,68,Hyderabad,Single,0,2021-06-05,27,17808.24,17,3,1,1,311,Others,60+
CUST10911,Samaira Ben,kaulojas@yahoo.com,Not Disclosed,52,Mumbai,Married,3,2022-04-09,11,18957.46,22,1,2,2,122,Lost,45-60
CUST10912,Akarsh Ganesan,dasguptaira@gmail.com,Male,69,Mumbai,Married,1,2023-09-10,97,27124.53,22,5,2,4,524,Potential Loyalists,60+
CUST10913,Divit D’Alia,mannat51@devi.com,Male,41,Chennai,Married,0,2020-10-13,223,18126.92,20,5,2,1,521,Others,30-45
CUST10914,Anvi Bala,bsehgal@gmail.com,Female,40,Lucknow,Single,1,2021-07-29,15,20289.16,22,2,2,2,222,New Customers,30-45
CUST10915,Rohan Kohli,bdutt@arya.com,Not Disclosed,47,Mumbai,Divorced,1,2021-12-25,14,23520.31,22,2,2,3,223,Others,45-60
CUST10916,Hunar Ramesh,imadan@hotmail.com,Female,61,Kolkata,Divorced,2,2021-08-06,2,24754.51,26,1,4,4,144,At Risk,60+
CUST10917,Tanya Lanka,zaina72@hotmail.com,Female,36,Delhi,Single,2,2023-07-26,17,15907.140000000001,15,2,1,1,211,New Customers,30-45
CUST10918,Madhav Ben,abramravi@barman.net,Female,22,Hyderabad,Single,2,2021-06-19,56,12886.98,15,4,1,1,411,Others,<30
CUST10919,Kabir Gola,sarajoshi@kashyap.com,Male,48,Delhi,Married,4,2024-02-03,6,26190.28,27,1,4,4,144,At Risk,45-60
CUST10920,Yuvaan Sha,hiran93@gade-chandra.net,Male,36,Ahmedabad,Widowed,1,2022-08-16,65,18680.82,19,4,1,2,412,Others,30-45
CUST10921,Sahil Kannan,qborra@bumb.info,Not Disclosed,54,Jaipur,Married,2,2023-11-21,39,17668.27,18,3,1,1,311,Others,45-60
CUST10922,Arnav Iyengar,akulkarni@gmail.com,Female,23,Mumbai,Single,4,2024-05-09,1,19132.510000000002,19,1,1,2,112,Lost,<30
CUST10923,Vanya Rattan,tripathiindrans@ramachandran-sekhon.com,Not Disclosed,57,Pune,Married,2,2024-03-29,16,21375.34,23,2,3,3,233,At Risk,45-60
CUST10924,Vihaan Bhatia,ghosejayan@sani.com,Female,29,Lucknow,Widowed,1,2022-09-08,28,26685.96,28,3,5,4,354,Loyal Customers,<30
CUST10925,Trisha Lad,cjani@shere.com,Not Disclosed,47,Hyderabad,Married,3,2022-04-25,22,29265.13,29,2,5,5,255,At Risk,45-60
CUST10926,Samarth Singhal,alisha62@gmail.com,Male,36,Ahmedabad,Widowed,1,2022-02-27,64,23250.69,23,4,3,3,433,Loyal Customers,30-45
CUST10927,Stuvan Sarraf,damini60@yahoo.com,Female,66,Delhi,Single,0,2023-07-14,25,27206.3,29,3,5,4,354,Loyal Customers,60+
CUST10928,Shamik Bala,jayesh89@tripathi.net,Female,42,Hyderabad,Widowed,0,2023-10-19,9,31764.98,29,1,5,5,155,At Risk,30-45
CUST10929,Tushar Vohra,chackojivin@hotmail.com,Not Disclosed,71,Bangalore,Widowed,1,2021-04-25,109,13706.67,13,5,1,1,511,Others,60+
CUST10930,Mishti Kapoor,dyalneysa@anand.info,Not Disclosed,27,Delhi,Married,0,2022-02-06,25,33656.340000000004,30,3,5,5,355,Loyal Customers,<30
CUST10931,Raghav Baral,obhalla@sridhar.com,Male,66,Jaipur,Widowed,2,2021-11-20,4,28500.11,28,1,5,5,155,At Risk,60+
CUST10932,Nakul Babu,lagan31@gmail.com,Female,37,Pune,Married,0,2022-11-03,30,16020.529999999999,19,3,1,1,311,Others,30-45
CUST10933,Mishti Dey,tusharkar@vala-gala.com,Female,45,Lucknow,Divorced,1,2023-07-12,42,23303.18,19,3,1,3,313,Others,30-45
CUST10934,Dharmajan Kata,jivikamann@cheema.org,Female,72,Hyderabad,Divorced,0,2022-09-26,66,24971.54,22,4,2,4,424,Potential Loyalists,60+
CUST10935,Reyansh Sangha,majumdarnehmat@yahoo.com,Female,54,Pune,Divorced,4,2023-05-13,11,28915.94,29,1,5,5,155,At Risk,45-60
CUST10936,Jayesh Lall,tsaraf@issac-dalia.com,Not Disclosed,44,Ahmedabad,Divorced,3,2024-05-12,19,24698.24,27,2,4,4,244,At Risk,30-45
CUST10937,Jhanvi Talwar,madhavsood@gmail.com,Male,25,Chennai,Widowed,3,2022-04-30,59,16258.94,26,4,4,1,441,New Loyalists,<30
CUST10938,Myra Tank,farhansachar@sheth-ahluwalia.com,Not Disclosed,75,Ahmedabad,Married,1,2021-10-18,76,17689.95,19,4,1,1,411,Others,60+
CUST10939,Myra Bala,bhattianahita@zacharia-vohra.com,Female,33,Bangalore,Married,0,2022-04-20,71,19939.08,18,4,1,2,412,Others,30-45
CUST10940,Anaya Dada,eshani67@manda.com,Male,44,Mumbai,Widowed,1,2021-08-03,1,18430.21,20,1,2,2,122,Lost,30-45
CUST10941,Arhaan Bhattacharyya,ladojas@mahal.com,Male,22,Delhi,Married,1,2023-04-13,21,32591.3,32,2,5,5,255,At Risk,<30
CUST10942,Inaaya  Tailor,shaansachar@chanda.com,Not Disclosed,42,Hyderabad,Divorced,2,2022-01-18,1,16315.07,20,1,2,1,121,Lost,30-45
CUST10943,Nitara Shan,lakshaybajaj@ganesh.biz,Female,18,Ahmedabad,Married,0,2024-04-16,28,20066.13,18,3,1,2,312,Others,<30
CUST10944,Riya Chand,bassiarmaan@krish-bakshi.com,Female,36,Ahmedabad,Widowed,1,2022-07-09,40,44784.99,31,3,5,5,355,Loyal Customers,30-45
CUST10945,Zoya Varughese,nakul34@gmail.com,Not Disclosed,65,Bangalore,Single,3,2023-04-03,20,31920.010000000002,34,2,5,5,255,At Risk,60+
CUST10946,Ranbir Venkataraman,armaan13@gmail.com,Male,51,Pune,Widowed,0,2021-04-06,22,14499.78,16,2,1,1,211,New Customers,45-60
CUST10947,Lakshay Rao,yissac@sankar-goyal.info,Male,40,Chennai,Divorced,0,2022-04-01,22,15859.869999999999,20,2,2,1,221,New Customers,30-45
CUST10948,Neelofar Date,jainyuvraj@sur-sastry.biz,Female,69,Pune,Single,1,2024-02-22,52,13705.96,19,4,1,1,411,Others,60+
CUST10949,Navya Chaudhari,aniruddh60@agate-jaggi.com,Not Disclosed,58,Hyderabad,Divorced,4,2021-05-12,12,17746.72,15,2,1,1,211,New Customers,45-60
CUST10950,Vedika Dave,mamootysani@boase.com,Female,28,Ahmedabad,Divorced,1,2022-11-22,56,29570.54,28,4,5,5,455,Champions,<30
CUST10951,Mohanlal Deep,hansriaan@gmail.com,Male,75,Mumbai,Married,4,2023-11-29,17,23076.04,27,2,4,3,243,At Risk,60+
CUST10952,Anay Kala,tiwarijayant@dash.org,Female,38,Chennai,Widowed,0,2023-04-06,129,24999.45,22,5,2,4,524,Potential Loyalists,30-45
CUST10953,Vanya Barad,tarathakkar@manda-mani.com,Male,66,Ahmedabad,Single,1,2022-06-20,44,24980.940000000002,23,4,3,4,434,Loyal Customers,60+
CUST10954,Chirag Sen,divitbhatt@varma.com,Not Disclosed,54,Mumbai,Widowed,1,2024-03-10,27,21868.97,20,3,2,3,323,Others,45-60
CUST10955,Zain Goel,karanzoya@rau.com,Female,70,Mumbai,Widowed,0,2022-05-19,7,28094.190000000002,27,1,4,5,145,At Risk,60+
CUST10956,Kanav Gola,rati35@yahoo.com,Not Disclosed,54,Mumbai,Widowed,0,2024-04-09,1,21801.31,23,1,3,3,133,At Risk,45-60
CUST10957,Yuvraj  Basu,sarakapur@hotmail.com,Male,40,Lucknow,Single,2,2024-05-18,19,24385.52,21,2,2,4,224,Others,30-45
CUST10958,Madhav Gaba,dagate@yahoo.com,Female,73,Jaipur,Divorced,0,2023-01-11,8,27937.87,28,1,5,5,155,At Risk,60+
CUST10959,Devansh Din,samarth67@sami.com,Male,26,Pune,Widowed,0,2021-02-10,62,25566.5,30,4,5,4,454,Champions,<30
CUST10960,Uthkarsh Sawhney,doraanahi@hotmail.com,Not Disclosed,50,Delhi,Widowed,1,2021-07-05,46,21344.57,23,4,3,3,433,Loyal Customers,45-60
CUST10961,Neelofar Agate,wkrish@babu.biz,Not Disclosed,36,Delhi,Single,3,2024-07-05,10,18227.68,18,1,1,2,112,Lost,30-45
CUST10962,Lagan Vala,adah76@yahoo.com,Female,27,Chennai,Married,0,2023-09-13,29,17069.37,18,3,1,1,311,Others,<30
CUST10963,Jivin Kunda,divyanshsetty@srivastava-gole.com,Female,25,Lucknow,Divorced,2,2020-11-03,78,31282.64,29,5,5,5,555,Champions,<30
CUST10964,Rania Manne,hridaan82@gmail.com,Male,73,Hyderabad,Divorced,0,2021-05-04,88,19290.6,21,5,2,2,522,Potential Loyalists,60+
CUST10965,Nehmat Sur,chaudhurijivika@korpal-singh.com,Male,39,Delhi,Married,2,2021-08-31,24,25945.1,29,2,5,4,254,At Risk,30-45
CUST10966,Dhanuk Kala,jivin73@shanker-tata.org,Female,53,Lucknow,Single,1,2021-12-10,10,29347.84,27,1,4,5,145,At Risk,45-60
CUST10967,Zoya Dhar,usom@sangha.com,Female,70,Jaipur,Widowed,1,2023-01-04,125,18966.96,20,5,2,2,522,Potential Loyalists,60+
CUST10968,Vardaniya Behl,anahiseth@gmail.com,Not Disclosed,67,Jaipur,Widowed,2,2021-08-27,3,16979.79,18,1,1,1,111,Lost,60+
CUST10969,Zeeshan Sood,anahita77@reddy.com,Not Disclosed,71,Bangalore,Single,0,2023-09-22,9,17819.05,17,1,1,1,111,Lost,60+
CUST10970,Kashvi Wable,gbedi@yahoo.com,Male,59,Bangalore,Married,3,2022-03-10,22,21921.0,24,2,3,3,233,At Risk,45-60
CUST10971,Stuvan Hora,pchauhan@gmail.com,Male,62,Hyderabad,Widowed,2,2024-03-02,13,26445.09,22,2,2,4,224,Others,60+
CUST10972,Zara Chauhan,mangatsaanvi@kohli.com,Male,75,Pune,Widowed,1,2024-01-28,21,14662.119999999999,20,2,2,1,221,New Customers,60+
CUST10973,Dhruv Tata,zoyasahni@sawhney-dar.com,Not Disclosed,65,Kolkata,Widowed,1,2024-04-23,12,10375.619999999999,15,2,1,1,211,New Customers,60+
CUST10974,Elakshi Joshi,indrans87@hotmail.com,Female,26,Hyderabad,Widowed,0,2022-12-30,26,27829.29,24,3,3,4,334,Loyal Customers,<30
CUST10975,Lakshay Malhotra,inaaya-biswas@yahoo.com,Female,57,Bangalore,Widowed,0,2021-07-17,69,29704.0,28,4,5,5,455,Champions,45-60
CUST10976,Armaan Aurora,xuppal@krishna.org,Female,46,Mumbai,Divorced,2,2023-08-19,63,25589.31,24,4,3,4,434,Loyal Customers,45-60
CUST10977,Myra Krishnan,rjaggi@yahoo.com,Not Disclosed,27,Ahmedabad,Widowed,3,2023-08-29,22,30372.82,27,2,4,5,245,At Risk,<30
CUST10978,Dhanush Anne,chirag50@ray.com,Male,69,Lucknow,Single,2,2021-08-26,109,23094.17,23,5,3,3,533,Loyal Customers,60+
CUST10979,Hiran Kala,shlok03@deo.com,Not Disclosed,43,Delhi,Single,0,2024-04-11,24,13406.83,15,2,1,1,211,New Customers,30-45
CUST10980,Aradhya Sood,advik77@yahoo.com,Male,60,Delhi,Single,3,2022-07-29,25,14980.21,20,3,2,1,321,Others,45-60
CUST10981,Siya Sunder,myra62@saha.info,Male,53,Ahmedabad,Single,0,2024-07-06,24,17379.42,18,2,1,1,211,New Customers,45-60
CUST10982,Misha Lad,siyabhakta@seth-bahri.info,Female,39,Ahmedabad,Divorced,0,2022-12-03,29,18685.89,17,3,1,2,312,Others,30-45
CUST10983,Mishti Bava,manikya15@dara.com,Not Disclosed,28,Kolkata,Single,1,2020-11-07,36,29173.42,28,3,5,5,355,Loyal Customers,<30
CUST10984,Diya Hayre,detarini@dey.info,Female,46,Chennai,Single,4,2021-09-17,184,27261.55,25,5,4,4,544,Champions,45-60
CUST10985,Ranbir Bava,aradhya58@deo.biz,Not Disclosed,21,Bangalore,Widowed,2,2023-06-06,26,25912.05,29,3,5,4,354,Loyal Customers,<30
CUST10986,Darshit Mand,anaya53@yahoo.com,Not Disclosed,63,Hyderabad,Married,0,2021-04-18,83,18609.5,24,5,3,2,532,Potential Loyalists,60+
CUST10987,Jayan Wagle,ojas82@gmail.com,Not Disclosed,75,Bangalore,Widowed,4,2022-03-18,58,25293.3,20,4,2,4,424,Potential Loyalists,60+
CUST10988,Shamik Salvi,boasekrish@mammen.com,Not Disclosed,19,Chennai,Divorced,2,2023-09-27,53,16806.78,17,4,1,1,411,Others,<30
CUST10989,Hansh Gara,bbava@yahoo.com,Male,46,Mumbai,Single,0,2022-03-14,77,32468.32,28,4,5,5,455,Champions,45-60
CUST10990,Dhruv Shenoy,kumarpranay@borra-mani.com,Male,57,Chennai,Single,2,2021-03-13,52,23696.46,23,4,3,3,433,Loyal Customers,45-60
CUST10991,Kavya Kant,chareshani@saraf-kanda.com,Female,24,Hyderabad,Divorced,2,2024-05-08,32,23621.72,21,3,2,3,323,Others,<30
CUST10992,Khushi Tak,duamohanlal@anne.net,Not Disclosed,49,Pune,Married,3,2021-05-18,60,12437.01,19,4,1,1,411,Others,45-60
CUST10993,Saira Chakrabarti,mandakanav@chadha.com,Male,36,Mumbai,Married,0,2021-04-22,43,29290.19,25,4,4,5,445,Champions,30-45
CUST10994,Badal Saini,rajuivan@gmail.com,Not Disclosed,29,Hyderabad,Widowed,3,2023-04-13,23,29266.57,25,2,4,5,245,At Risk,<30
CUST10995,Mehul Chada,hridaanagate@hotmail.com,Male,70,Hyderabad,Divorced,2,2020-07-29,402,24325.19,21,5,2,3,523,Potential Loyalists,60+
CUST10996,Arhaan Tara,qwali@mand-sood.com,Male,35,Delhi,Single,1,2022-07-24,15,21809.11,21,2,2,3,223,Others,30-45
CUST10997,Mahika Uppal,vdalal@yahoo.com,Female,70,Ahmedabad,Married,3,2023-01-27,32,21120.48,20,3,2,2,322,Others,60+
CUST10998,Bhamini Aggarwal,kartik15@bajaj-singhal.com,Male,37,Jaipur,Single,0,2022-07-22,126,29494.56,25,5,4,5,545,Champions,30-45
CUST10999,Alia Sekhon,urvichadha@hotmail.com,Male,67,Hyderabad,Widowed,1,2021-09-07,5,22028.01,23,1,3,3,133,At Risk,60+
